Date,Open,High,Low,Close,Adj Close,Volume
2021-09-29,3800.000000,3920.000000,3800.000000,3920.000000,3864.120850,21762400
2021-09-30,3930.000000,4010.000000,3930.000000,3950.000000,3893.693359,35514100
2021-10-01,3930.000000,3990.000000,3830.000000,3860.000000,3804.976318,32614400
2021-10-04,3880.000000,4020.000000,3870.000000,3980.000000,3923.265625,42279800
2021-10-05,3980.000000,4190.000000,3980.000000,4150.000000,4090.842285,50537400
2021-10-06,4200.000000,4300.000000,4160.000000,4270.000000,4209.131836,53674800
2021-10-07,4300.000000,5050.000000,4300.000000,4830.000000,4761.148926,250903800
2021-10-08,4880.000000,4930.000000,4720.000000,4760.000000,4692.146973,68396500
2021-10-11,4760.000000,4850.000000,4730.000000,4830.000000,4761.148926,39246200
2021-10-12,4830.000000,4930.000000,4750.000000,4930.000000,4859.723633,49064900
2021-10-13,4950.000000,5275.000000,4880.000000,5250.000000,5175.162109,101550600
2021-10-14,5250.000000,5400.000000,5150.000000,5325.000000,5249.092773,86890500
2021-10-15,5325.000000,5400.000000,5125.000000,5225.000000,5150.518555,76894800
2021-10-18,5225.000000,5275.000000,5100.000000,5100.000000,5027.300293,46484400
2021-10-19,5100.000000,5150.000000,5050.000000,5125.000000,5051.943848,26024500
2021-10-21,5150.000000,5150.000000,4940.000000,5000.000000,4928.725586,49450100
2021-10-22,4950.000000,4950.000000,4810.000000,4850.000000,4780.863770,49601400
2021-10-25,4850.000000,4850.000000,4580.000000,4580.000000,4514.712891,76202500
2021-10-26,4580.000000,4740.000000,4570.000000,4640.000000,4573.857422,40624300
2021-10-27,4650.000000,4690.000000,4520.000000,4540.000000,4475.282715,39664600
2021-10-28,4530.000000,4610.000000,4410.000000,4440.000000,4376.708496,48607600
2021-10-29,4460.000000,4550.000000,4400.000000,4420.000000,4356.993652,43142600
2021-11-01,4500.000000,4550.000000,4410.000000,4420.000000,4356.993652,37917000
2021-11-02,4450.000000,4470.000000,4360.000000,4470.000000,4406.280762,23580400
2021-11-03,4490.000000,4510.000000,4440.000000,4450.000000,4386.565918,20173500
2021-11-04,4460.000000,4530.000000,4450.000000,4450.000000,4386.565918,19606500
2021-11-05,4460.000000,4480.000000,4400.000000,4430.000000,4366.851074,15950300
2021-11-08,4450.000000,4470.000000,4430.000000,4460.000000,4396.423340,12599400
2021-11-09,4460.000000,4470.000000,4380.000000,4430.000000,4366.851074,23025100
2021-11-10,4420.000000,4430.000000,4360.000000,4370.000000,4307.706055,15585200
2021-11-11,4410.000000,4690.000000,4390.000000,4660.000000,4593.572266,63047300
2021-11-12,4690.000000,4740.000000,4580.000000,4600.000000,4534.427734,30654100
2021-11-15,4630.000000,4630.000000,4510.000000,4510.000000,4445.710449,14544700
2021-11-16,4510.000000,4570.000000,4460.000000,4570.000000,4504.855469,12701100
2021-11-17,4570.000000,4580.000000,4500.000000,4500.000000,4435.853027,15347100
2021-11-18,4480.000000,4540.000000,4460.000000,4480.000000,4416.138184,15522000
2021-11-19,4500.000000,4670.000000,4500.000000,4660.000000,4593.572266,39746800
2021-11-22,4660.000000,4840.000000,4620.000000,4840.000000,4771.006348,38502000
2021-11-23,4840.000000,4890.000000,4760.000000,4880.000000,4810.436035,33067100
2021-11-24,4870.000000,4870.000000,4810.000000,4840.000000,4771.006348,18237600
2021-11-25,4840.000000,4860.000000,4800.000000,4820.000000,4751.291504,13327300
2021-11-26,4810.000000,4830.000000,4670.000000,4710.000000,4642.859375,22837400
2021-11-29,4700.000000,4700.000000,4570.000000,4630.000000,4564.000000,24000400
2021-11-30,4600.000000,4650.000000,4460.000000,4480.000000,4480.000000,66592500
2021-12-01,4480.000000,4550.000000,4300.000000,4310.000000,4310.000000,40625400
2021-12-02,4310.000000,4340.000000,4220.000000,4290.000000,4290.000000,34857400
2021-12-03,4300.000000,4340.000000,4200.000000,4220.000000,4220.000000,31096900
2021-12-06,4230.000000,4250.000000,4160.000000,4200.000000,4200.000000,16426600
2021-12-07,4240.000000,4300.000000,4230.000000,4270.000000,4270.000000,16917800
2021-12-08,4300.000000,4350.000000,4270.000000,4270.000000,4270.000000,10992800
2021-12-09,4300.000000,4370.000000,4270.000000,4370.000000,4370.000000,10364600
2021-12-10,4370.000000,4430.000000,4310.000000,4430.000000,4430.000000,14291300
2021-12-13,4400.000000,4430.000000,4380.000000,4380.000000,4380.000000,13018900
2021-12-14,4350.000000,4360.000000,4280.000000,4290.000000,4290.000000,13487200
2021-12-15,4290.000000,4370.000000,4260.000000,4270.000000,4270.000000,11306700
2021-12-16,4290.000000,4320.000000,4200.000000,4210.000000,4210.000000,13521600
2021-12-17,4180.000000,4240.000000,4150.000000,4150.000000,4150.000000,18949400
2021-12-20,4150.000000,4160.000000,4120.000000,4140.000000,4140.000000,12059600
2021-12-21,4150.000000,4180.000000,4080.000000,4080.000000,4080.000000,15689800
2021-12-22,4100.000000,4130.000000,4050.000000,4060.000000,4060.000000,10188400
2021-12-23,4060.000000,4120.000000,4060.000000,4080.000000,4080.000000,7863700
2021-12-24,4090.000000,4210.000000,4080.000000,4200.000000,4200.000000,11979500
2021-12-27,4200.000000,4230.000000,4170.000000,4210.000000,4210.000000,7238100
2021-12-28,4210.000000,4230.000000,4180.000000,4180.000000,4180.000000,7006900
2021-12-29,4180.000000,4190.000000,4120.000000,4120.000000,4120.000000,9030700
2021-12-30,4130.000000,4170.000000,4110.000000,4110.000000,4110.000000,7633100
2022-01-03,4120.000000,4340.000000,4120.000000,4230.000000,4230.000000,24420300
2022-01-04,4250.000000,4310.000000,4230.000000,4250.000000,4250.000000,13276500
2022-01-05,4260.000000,4270.000000,4180.000000,4210.000000,4210.000000,9697800
2022-01-06,4210.000000,4240.000000,4180.000000,4230.000000,4230.000000,7594500
2022-01-07,4230.000000,4240.000000,4200.000000,4220.000000,4220.000000,7219700
2022-01-10,4220.000000,4290.000000,4200.000000,4250.000000,4250.000000,12806600
2022-01-11,4260.000000,4270.000000,4150.000000,4180.000000,4180.000000,17846600
2022-01-12,4200.000000,4340.000000,4180.000000,4330.000000,4330.000000,29769500
2022-01-13,4330.000000,4340.000000,4240.000000,4270.000000,4270.000000,13806300
2022-01-14,4280.000000,4280.000000,4210.000000,4220.000000,4220.000000,11920000
